id,type,release_year,age_certification,runtime,genres,seasons,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
ts296046,SHOW,2021,TV-MA,46,"['crime', 'drama', 'comedy', 'action']",3,7.5,100575,80.767,7.9
ts227473,SHOW,2021,TV-MA,43,"['thriller', 'drama', 'horror', 'scifi']",1,7.1,14449,94.346,6.9
ts321918,SHOW,2022,TV-MA,27,"['comedy', 'romance', 'animation']",1,7.2,4761,37.594,6.8
ts225855,SHOW,2022,TV-MA,61,"['action', 'scifi', 'thriller', 'drama', 'fantasy', 'horror']",1,7.5,41393,678.734,8.5
ts257504,SHOW,2022,TV-MA,54,"['comedy', 'scifi', 'drama', 'history']",1,7,599,22.957,5.6
ts102086,SHOW,2021,TV-MA,50,"['drama', 'thriller']",1,7.2,57514,27.95,7.6
ts330402,SHOW,2022,TV-PG,38,['reality'],1,5.7,465,5.257,7.6
ts329699,SHOW,2022,TV-MA,66,['documentation'],1,7.7,1496,2.932,7.6
ts237722,SHOW,2022,TV-Y7,15,"['family', 'fantasy', 'animation', 'action', 'comedy']",1,7.5,5792,107.524,8.1
ts85985,SHOW,2021,TV-MA,45,"['scifi', 'comedy', 'crime', 'drama', 'fantasy', 'action']",1,6.6,35427,19.747,6.9
ts343430,SHOW,2022,TV-MA,41,"['drama', 'thriller', 'crime', 'fantasy']",1,7.5,1196,81.887,7.7
ts232107,SHOW,2021,TV-MA,45,"['horror', 'drama', 'scifi', 'thriller']",1,6.9,18548,138.542,8
ts237713,SHOW,2021,TV-14,45,"['scifi', 'drama', 'fantasy', 'action']",2,7.8,49182,82.385,8
ts300391,SHOW,2021,TV-MA,46,"['thriller', 'crime', 'drama']",1,7.2,50140,60.49,7.6
ts94677,SHOW,2022,TV-MA,47,"['crime', 'documentation', 'drama', 'thriller']",1,8.1,8,8.063,7.6
ts251675,SHOW,2021,TV-MA,52,"['scifi', 'horror', 'thriller', 'crime', 'drama', 'fantasy']",1,6.6,22107,218.433,7.6
ts234817,SHOW,2022,TV-MA,49,"['drama', 'scifi', 'thriller', 'action', 'crime']",1,6.2,6663,10.393,7.6
ts286731,SHOW,2021,TV-14,24,"['drama', 'comedy', 'animation', 'romance']",2,7.8,4358,344.515,7.6
ts314164,SHOW,2022,TV-14,60,"['drama', 'action', 'comedy', 'fantasy']",1,7.7,603,38.209,9.3
ts279892,SHOW,2021,TV-14,54,"['drama', 'comedy']",1,7.4,44573,86.555,8.1
ts311985,SHOW,2021,TV-MA,28,"['comedy', 'fantasy', 'scifi', 'animation']",1,7.6,15137,40.604,8.2
ts250998,SHOW,2022,TV-MA,46,"['drama', 'history']",1,7.3,717,5.4,8.3
ts331681,SHOW,2022,TV-G,9,"['family', 'fantasy', 'animation']",1,5.6,176,175.729,5.7
ts225645,SHOW,2021,TV-MA,30,"['drama', 'comedy']",1,7.2,15894,1.4,7.1
ts296472,SHOW,2021,TV-MA,55,"['crime', 'drama', 'thriller']",1,7.7,41253,65.023,7.7
ts321513,SHOW,2022,TV-14,62,"['drama', 'romance']",1,8.4,276,62.434,8
ts311989,SHOW,2022,TV-MA,93,"['documentation', 'music']",1,8.1,7269,6.492,7
ts310057,SHOW,2021,TV-MA,39,"['drama', 'thriller', 'comedy', 'crime']",1,7.5,16927,62.186,7.2
ts225657,SHOW,2021,TV-MA,47,['drama'],1,7.5,14040,21.349,7.3
ts229335,SHOW,2021,TV-MA,29,"['crime', 'drama', 'comedy']",1,6.8,3709,2.972,6.4
ts287976,SHOW,2021,TV-MA,45,"['drama', 'romance']",1,8.3,26732,29.825,8.9
ts255037,SHOW,2021,TV-MA,27,"['action', 'scifi', 'horror', 'animation']",1,5.8,9500,25.489,7.9
ts312984,SHOW,2022,TV-MA,68,['drama'],1,7.7,209,64.558,9
ts95572,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",1,7.6,41782,29.419,7.6
ts287352,SHOW,2021,TV-MA,49,"['action', 'drama', 'thriller', 'crime']",1,7.1,8367,1.4,7.5
ts273436,SHOW,2021,TV-14,53,"['crime', 'history', 'documentation']",1,7,6028,4.696,7.3
ts237972,SHOW,2021,TV-MA,46,"['scifi', 'thriller', 'drama']",1,7,13095,73.252,7.2
ts262246,SHOW,2022,TV-PG,35,"['scifi', 'comedy', 'drama', 'family', 'fantasy']",1,5,500,5.887,8.1
ts330347,SHOW,2022,TV-MA,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",1,5.5,1492,218.835,6.7
ts328541,SHOW,2022,TV-MA,42,"['crime', 'documentation']",1,7,5224,8.688,6.7
ts302363,SHOW,2022,TV-14,76,"['drama', 'romance']",1,8.7,4081,76.371,8.6
ts88578,SHOW,2021,TV-MA,52,"['drama', 'romance']",1,7.4,20300,21.558,7.7
ts308845,SHOW,2021,TV-MA,67,"['drama', 'thriller', 'crime']",1,8,7313,12.167,8.3
ts330425,SHOW,2022,TV-MA,51,['documentation'],1,4.7,64,6.073,7.3
ts282131,SHOW,2021,TV-PG,51,['documentation'],1,8.2,3090,3.813,7.6
ts331680,SHOW,2022,TV-PG,41,['reality'],1,7,557,3.698,7
ts220553,SHOW,2021,TV-14,53,"['crime', 'drama', 'fantasy', 'scifi']",1,5.9,14714,14.099,7.6
ts328194,SHOW,2021,TV-MA,50,"['thriller', 'action', 'crime', 'drama']",1,7.8,18446,90.655,8.4
ts307649,SHOW,2021,TV-14,62,"['war', 'history', 'documentation']",1,8,8881,12.219,7.4
ts296214,SHOW,2021,TV-MA,27,"['war', 'history', 'documentation']",1,7.4,8041,13.37,7.4
ts283080,SHOW,2021,TV-MA,41,"['drama', 'crime', 'thriller']",3,6.4,12148,96.969,7.7
ts287438,SHOW,2021,TV-MA,58,"['crime', 'drama', 'thriller']",1,7.8,29019,17.533,7.8
ts219423,SHOW,2021,TV-PG,26,"['scifi', 'animation', 'action', 'drama', 'family', 'fantasy', 'comedy']",2,5.2,26127,29.588,7
ts108042,SHOW,2021,TV-Y7,131,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",1,8.1,3597,55.962,7.7
ts271413,SHOW,2021,TV-MA,47,"['crime', 'documentation']",1,7.5,23939,14.926,7.4
ts343427,SHOW,2022,TV-Y7,25,"['action', 'fantasy', 'scifi', 'animation', 'comedy', 'family']",1,6.6,148,23.058,6.7
ts272980,SHOW,2021,TV-MA,42,"['crime', 'drama', 'scifi', 'thriller', 'action']",1,6.6,12367,17.293,6.9
ts273229,SHOW,2022,TV-MA,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",1,5.7,1532,27.69,7
ts328605,SHOW,2022,TV-14,44,"['crime', 'drama', 'history']",1,7.1,6624,6.78,7.2
ts314135,SHOW,2021,TV-MA,20,['documentation'],1,6.8,1255,3.794,7.2
ts287559,SHOW,2021,TV-MA,45,"['scifi', 'action', 'drama', 'fantasy']",1,6.7,37235,48.307,7.3
ts270405,SHOW,2021,TV-14,29,"['comedy', 'documentation']",1,8.1,7096,5.846,7.7
ts271595,SHOW,2021,TV-MA,55,"['documentation', 'crime', 'thriller']",1,5.9,16799,27.734,7.2
ts290643,SHOW,2021,TV-MA,30,"['scifi', 'drama', 'animation', 'action', 'crime', 'fantasy']",1,7.1,1984,4.011,7.1
ts329700,SHOW,2022,TV-MA,43,['reality'],1,5.5,522,2.569,5.5
ts314594,SHOW,2021,TV-MA,40,"['documentation', 'crime']",2,7.1,2908,22.866,6.9
ts315611,SHOW,2021,TV-PG,45,['documentation'],2,7.9,857,3.401,8.7
ts297483,SHOW,2021,TV-14,78,"['comedy', 'romance', 'drama']",1,8.5,9987,34.738,8.2
ts1475,SHOW,2022,TV-MA,44,"['scifi', 'thriller', 'drama']",1,4.3,1111,10.197,6.9
ts297846,SHOW,2021,TV-14,34,"['comedy', 'romance']",2,7.1,2827,40.403,7.4
ts288087,SHOW,2021,TV-14,55,"['crime', 'documentation', 'history']",1,6.8,5093,3.62,6.5
ts329885,SHOW,2022,TV-MA,46,"['comedy', 'drama']",1,6.2,133,4.036,9
ts296563,SHOW,2022,TV-PG,44,"['drama', 'fantasy', 'romance']",1,9.2,81,57.401,8.7
ts304053,SHOW,2021,TV-14,50,['documentation'],1,7.9,1642,4.827,6.7
ts253813,SHOW,2021,TV-MA,44,"['drama', 'history', 'thriller']",1,8,3941,4.075,7
ts284702,SHOW,2021,TV-MA,53,"['crime', 'history', 'documentation']",1,6.5,4246,4.116,7
ts299865,SHOW,2021,TV-MA,43,"['crime', 'documentation']",1,6.8,1698,3.388,6.9
ts269676,SHOW,2021,TV-MA,21,"['comedy', 'documentation']",1,6.4,4776,1.4,6.9
ts104499,SHOW,2021,TV-MA,29,"['crime', 'action', 'fantasy', 'horror', 'thriller', 'animation', 'scifi']",1,7,3701,31.828,7.4
ts288744,SHOW,2022,TV-14,69,"['drama', 'fantasy', 'music']",1,8,982,53.301,7.5
ts319303,SHOW,2022,TV-PG,26,"['drama', 'comedy', 'romance']",1,1.6,2735,6.878,4
ts314742,SHOW,2021,TV-Y7,26,"['scifi', 'action', 'fantasy', 'animation', 'comedy', 'drama', 'family']",2,5.8,1618,28.193,7.4
ts272463,SHOW,2021,TV-14,32,"['drama', 'sport']",1,5.4,7021,32.746,6.5
ts286317,SHOW,2021,TV-MA,60,"['documentation', 'crime', 'history']",1,7,8124,8.566,7.4
ts320426,SHOW,2021,TV-MA,49,"['crime', 'documentation', 'history']",1,6.5,3355,6.297,7
ts296825,SHOW,2021,TV-MA,49,"['drama', 'crime', 'thriller']",1,6.3,3863,7.426,5.9
ts256311,SHOW,2021,TV-MA,25,"['action', 'horror', 'scifi', 'thriller', 'animation']",1,6.6,2575,42.457,8.4
ts269881,SHOW,2021,TV-MA,24,"['scifi', 'drama', 'fantasy', 'thriller', 'animation', 'action']",1,6.2,4647,147.396,8.6
ts287294,SHOW,2021,TV-14,23,['documentation'],1,6.9,2143,15.194,7.7
ts312071,SHOW,2021,TV-MA,17,"['animation', 'action', 'comedy', 'crime', 'drama', 'romance']",1,7.3,3724,24.343,8.7
ts271888,SHOW,2021,TV-MA,50,"['scifi', 'drama', 'fantasy', 'action']",1,6.8,37995,81.023,8.4
ts250092,SHOW,2021,TV-PG,23,"['comedy', 'fantasy', 'animation', 'action', 'scifi']",1,7,1480,73.903,8.4
ts302312,SHOW,2021,TV-MA,43,"['war', 'action', 'drama', 'history']",1,5.7,1718,45.098,7.2
ts287328,SHOW,2021,TV-MA,29,"['scifi', 'action', 'drama', 'fantasy', 'thriller', 'animation']",1,6.2,4999,12.642,7.8
ts317422,SHOW,2021,TV-14,23,"['animation', 'comedy']",1,7.6,846,5.326,5.6
ts265991,SHOW,2021,TV-MA,54,['drama'],1,7.4,3637,16.009,7.1
ts304468,SHOW,2022,TV-MA,73,"['drama', 'romance']",1,7.9,150,10.741,9.5
ts315041,SHOW,2021,TV-MA,71,"['scifi', 'thriller', 'drama', 'fantasy']",1,7.4,1897,41.943,8.1
ts291718,SHOW,2021,TV-14,24,"['comedy', 'drama', 'romance']",1,5.7,4209,5.759,7
ts300456,SHOW,2021,TV-MA,40,['reality'],1,5.5,1170,4.329,6.5
ts307925,SHOW,2021,TV-MA,32,"['comedy', 'drama']",1,6.5,2841,9.044,5.8
ts280892,SHOW,2022,TV-MA,40,"['drama', 'romance']",1,6.4,1262,15.424,7.4
ts273485,SHOW,2021,TV-MA,24,"['thriller', 'animation', 'action', 'drama', 'sport']",2,6.6,1483,323.144,8
ts268102,SHOW,2022,TV-MA,61,"['drama', 'crime']",1,8,2163,167.055,8.4
ts282133,SHOW,2021,TV-Y7,19,['drama'],1,6.1,10,3.701,7.3
ts273100,SHOW,2021,TV-MA,26,"['scifi', 'action', 'thriller', 'animation', 'fantasy']",2,7.8,17429,38.415,8
ts271604,SHOW,2021,TV-14,25,"['animation', 'drama']",1,7.7,1712,17.658,7.7
ts313781,SHOW,2021,TV-14,47,"['drama', 'comedy']",2,7.9,7810,7.232,7.2
ts311791,SHOW,2021,TV-MA,48,"['documentation', 'crime', 'history']",1,6.4,1864,26.15,6.7
ts305264,SHOW,2021,TV-PG,38,['reality'],1,7.6,1572,3.352,6.9
ts222864,SHOW,2021,TV-14,44,"['drama', 'comedy', 'romance']",1,8.4,2019,44.455,9.4
ts255486,SHOW,2021,TV-14,24,"['scifi', 'animation', 'action', 'thriller']",1,6.5,1612,33.642,7.3
ts215989,SHOW,2021,TV-MA,43,"['drama', 'thriller', 'action', 'crime']",2,7.6,8176,10.27,7
ts299874,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'history']",1,7.1,2624,3.628,7.8
ts257345,SHOW,2022,TV-MA,51,"['drama', 'comedy']",1,7.2,3634,5.624,7.6
ts287722,SHOW,2021,TV-14,30,['comedy'],2,6.8,2296,1.4,8.4
ts270798,SHOW,2021,TV-PG,69,"['drama', 'romance']",3,6.6,433,34.001,6.6
ts320302,SHOW,2022,TV-MA,55,"['documentation', 'sport']",1,6.6,2907,43.212,7.4
ts246178,SHOW,2021,TV-PG,25,"['scifi', 'fantasy', 'animation', 'action', 'drama', 'family']",1,6.6,1111,10.658,6.9
ts246073,SHOW,2021,TV-MA,47,"['scifi', 'fantasy', 'action', 'drama']",1,6.7,11794,53.488,7.2
ts192196,SHOW,2021,TV-MA,23,"['scifi', 'animation', 'action', 'comedy', 'crime', 'fantasy']",1,6.4,4963,20.176,7.3
ts308838,SHOW,2021,TV-MA,65,"['crime', 'sport', 'documentation']",1,7.3,1912,2.785,7.4
ts216407,SHOW,2021,TV-MA,43,"['drama', 'history', 'war', 'documentation', 'action']",1,7.4,4022,36.228,7.1
ts271025,SHOW,2021,TV-MA,39,['reality'],2,5.8,2608,6.769,9.2
ts29800,SHOW,2021,TV-MA,54,"['documentation', 'reality']",1,6.1,1991,0.6,6.9
ts317078,SHOW,2022,TV-14,51,"['drama', 'thriller']",1,7,542,10.647,8.1
ts305263,SHOW,2021,TV-PG,49,['reality'],1,7,1004,5.68,6
ts271321,SHOW,2021,TV-MA,66,"['crime', 'thriller', 'drama']",1,8.1,2776,14.702,8.4
ts220196,SHOW,2021,TV-Y7,29,"['scifi', 'action', 'family', 'fantasy', 'animation', 'comedy']",2,7.6,1939,9.714,7.5
ts289620,SHOW,2021,TV-MA,45,"['documentation', 'crime', 'history']",1,7.4,9504,12.606,7.6
ts301999,SHOW,2021,TV-MA,47,"['scifi', 'drama', 'thriller']",1,6.5,1413,28.752,7.2
ts319333,SHOW,2021,TV-MA,42,"['crime', 'documentation']",1,6.2,1330,4.29,6.5
ts313668,SHOW,2021,TV-14,19,"['drama', 'comedy', 'animation']",1,8.7,7595,51.108,8.4
ts283610,SHOW,2021,TV-MA,42,"['drama', 'romance', 'comedy']",1,6.4,1514,11.091,6
ts306510,SHOW,2021,TV-Y,25,"['family', 'animation']",1,7.4,66,20.5,8
ts271517,SHOW,2021,TV-14,29,['comedy'],1,6.5,5396,11.347,7.2
ts306322,SHOW,2021,TV-MA,46,"['drama', 'crime']",1,7,3954,4.269,7.4
ts302714,SHOW,2021,TV-MA,47,"['drama', 'crime']",1,6.5,1319,10.804,7.3
ts271593,SHOW,2021,TV-MA,34,['documentation'],1,6.7,1976,8.201,7
ts310376,SHOW,2021,TV-MA,35,"['comedy', 'romance']",1,4.8,713,9.494,5.3
ts280693,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'fantasy', 'drama', 'music', 'family']",1,1.7,509,2.153,8
ts293814,SHOW,2021,TV-PG,20,['reality'],1,6.2,341,3.389,7.2
ts296129,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",1,7.4,2254,25.284,8.2
ts320557,SHOW,2021,TV-MA,12,"['comedy', 'drama']",1,6.1,671,90.94,7.3
ts301196,SHOW,2021,TV-PG,43,['documentation'],1,5.5,1371,28.31,7.3
ts320502,SHOW,2022,TV-MA,26,"['comedy', 'reality']",1,7,494,1.827,7.5
ts317297,SHOW,2022,TV-14,32,"['action', 'scifi', 'drama', 'fantasy', 'animation']",2,6.4,497,11.697,8
ts223450,SHOW,2021,TV-MA,52,['drama'],1,8.6,5307,41.824,7.8
ts255779,SHOW,2021,TV-Y,23,"['fantasy', 'animation', 'comedy', 'family']",4,7.2,344,1.4,8.8
ts287045,SHOW,2021,TV-MA,42,"['crime', 'drama', 'thriller']",1,7.4,8185,1.4,7.3
ts320183,SHOW,2021,TV-PG,64,['reality'],2,7.2,1460,6.402,9
ts301914,SHOW,2021,TV-14,69,"['action', 'comedy', 'thriller']",1,6.9,534,12.57,7.3
ts283676,SHOW,2021,TV-MA,60,"['documentation', 'sport']",1,8.3,2429,6.768,7.7
ts272669,SHOW,2021,TV-Y,30,['family'],1,7.5,463,4.111,7
ts317612,SHOW,2022,TV-PG,57,"['reality', 'romance']",1,7.1,394,15.158,7.5
ts308511,SHOW,2022,TV-14,39,"['comedy', 'drama']",1,6.6,574,7.725,6.3
ts269286,SHOW,2022,TV-MA,30,"['scifi', 'comedy', 'fantasy']",1,5.4,437,456.283,6.9
ts320075,SHOW,2021,TV-MA,41,"['crime', 'thriller', 'drama']",1,7.9,7629,5.317,7.7
ts304058,SHOW,2021,TV-MA,46,"['action', 'crime', 'drama', 'thriller']",1,7,2460,46.384,7.4
ts296091,SHOW,2021,TV-MA,11,"['drama', 'romance']",1,6.3,1851,25.481,7.6
ts72196,SHOW,2021,TV-14,30,['reality'],2,6.7,325,2.434,6.7
ts269493,SHOW,2021,TV-G,22,"['documentation', 'animation']",1,8.4,1540,5.733,7.8
ts310331,SHOW,2021,TV-MA,30,['reality'],1,6,427,5.783,1
ts287802,SHOW,2021,TV-G,30,"['documentation', 'drama', 'family', 'comedy']",1,7.9,824,3.024,7.8
ts239188,SHOW,2021,TV-MA,44,"['thriller', 'drama']",1,5.7,2302,10.995,7.7
ts283528,SHOW,2021,TV-MA,44,"['music', 'documentation']",1,6.9,1076,5.624,7.8
ts306068,SHOW,2021,TV-MA,50,"['drama', 'romance']",1,6.4,691,4.904,8.1
ts319412,SHOW,2022,TV-14,66,"['drama', 'romance']",1,7.2,1016,23.8,9
ts272366,SHOW,2021,TV-MA,59,"['war', 'documentation', 'history']",1,7.8,1281,11.337,7.1
ts271726,SHOW,2021,TV-Y,24,['animation'],2,7.2,179,6.394,8
ts317526,SHOW,2021,TV-MA,40,['reality'],1,4.4,708,3.28,10
ts258415,SHOW,2021,TV-14,24,"['fantasy', 'horror', 'thriller', 'family', 'drama', 'scifi']",1,5.5,4075,112.622,7
ts302653,SHOW,2021,TV-MA,57,"['drama', 'thriller', 'crime']",3,7.4,968,19.501,8.9
ts330132,SHOW,2022,TV-MA,52,"['documentation', 'crime']",1,6.9,459,3.827,6.5
ts14520,SHOW,2022,TV-Y,28,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",1,6.5,66,3.669,10
ts271720,SHOW,2021,TV-Y7,2,"['animation', 'comedy', 'family']",1,8.1,335,8.131,8.1
ts282291,SHOW,2021,TV-14,30,"['comedy', 'drama', 'romance']",1,7.4,2317,1.4,7.5
ts296069,SHOW,2021,TV-MA,12,"['drama', 'crime', 'thriller']",1,7.3,1903,30.602,7.7
ts308516,SHOW,2022,TV-MA,43,['reality'],1,4.6,354,7.159,9.8
ts296059,SHOW,2021,TV-MA,14,"['drama', 'romance']",1,6.9,2609,68.14,7.7
ts104362,SHOW,2021,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'scifi', 'animation']",3,7.9,1354,19.327,8.8
ts321084,SHOW,2022,TV-MA,31,"['comedy', 'crime']",1,6.8,900,4.697,7.1
ts90023,SHOW,2021,TV-14,48,['drama'],1,7.4,5708,76.499,7.5
ts260502,SHOW,2021,TV-MA,41,['drama'],1,7.4,631,14.12,9
ts232506,SHOW,2021,TV-MA,49,"['comedy', 'drama', 'thriller', 'crime']",1,6.9,5516,9.07,7.5
ts326029,SHOW,2022,TV-MA,38,"['drama', 'music']",1,6.3,28,312.625,7.1
ts317720,SHOW,2021,TV-MA,36,['reality'],1,6.7,1087,2.275,7.6
ts312200,SHOW,2022,TV-14,41,['reality'],1,3.9,2729,142.386,7.5
ts244930,SHOW,2022,TV-Y7,14,"['action', 'comedy', 'family', 'fantasy', 'animation']",1,6.3,436,27.957,7.2
ts272939,SHOW,2021,TV-MA,43,"['documentation', 'drama', 'history']",1,6.6,2702,8.884,7.9
ts108621,SHOW,2021,TV-MA,27,"['action', 'crime', 'drama', 'thriller']",3,6.5,8569,68.251,7.7
ts292662,SHOW,2022,TV-14,35,"['documentation', 'music']",1,7,94,1.92,7
ts302489,SHOW,2021,TV-MA,23,"['comedy', 'animation']",1,5.3,1383,4.432,6.5
ts307745,SHOW,2021,TV-MA,53,"['documentation', 'crime', 'drama']",2,7.7,836,64.787,7.4
ts320872,SHOW,2022,TV-14,50,['reality'],1,7.5,788,2.49,1
ts288065,SHOW,2021,TV-14,37,"['documentation', 'sport']",1,6.2,1287,1.4,7.5
ts226392,SHOW,2021,TV-MA,44,"['drama', 'comedy']",1,6.5,4907,15.189,7.6
ts312094,SHOW,2021,TV-14,54,"['scifi', 'war', 'drama']",1,6.7,404,7.92,5.8
ts288195,SHOW,2021,TV-MA,36,"['drama', 'fantasy', 'thriller', 'crime']",2,7.7,18,10.616,7.1
ts257271,SHOW,2021,TV-MA,13,"['drama', 'romance', 'comedy']",1,7.1,1183,6.521,7
ts328617,SHOW,2021,TV-MA,56,"['reality', 'romance']",1,5.4,443,11.347,7.5
ts297247,SHOW,2021,TV-G,23,['comedy'],2,3.4,232,2.874,9.5
ts328317,SHOW,2022,TV-MA,30,"['comedy', 'reality']",1,6.5,157,2.072,6.7
ts297675,SHOW,2021,TV-14,23,"['reality', 'romance']",2,4.6,1105,47.536,6
ts282840,SHOW,2021,TV-MA,30,['documentation'],1,6.6,311,3.014,6.9
ts302058,SHOW,2021,TV-MA,32,"['comedy', 'drama']",1,6.2,335,5.414,7.5
ts321437,SHOW,2022,TV-MA,43,"['drama', 'romance']",1,6.1,704,18.976,6.6
ts291150,SHOW,2021,TV-MA,48,"['comedy', 'drama']",1,7.2,478,2.744,8
ts330012,SHOW,2022,TV-MA,23,"['comedy', 'romance']",1,6.7,1302,6.71,6.4
ts313849,SHOW,2021,TV-PG,29,['reality'],1,6.7,466,1.941,7.5
ts329711,SHOW,2022,TV-14,27,"['drama', 'comedy', 'romance']",1,5.3,65,20.664,6
ts235563,SHOW,2021,TV-MA,38,"['romance', 'fantasy', 'comedy', 'drama']",2,7.2,1766,69.452,7.5
ts302570,SHOW,2021,TV-MA,50,"['crime', 'documentation']",1,6.5,777,2.647,7.8
ts310335,SHOW,2021,TV-MA,48,['reality'],2,4.2,609,6.359,6.7
ts305890,SHOW,2021,TV-14,36,"['reality', 'romance']",1,5.2,260,4.966,7.3
ts331654,SHOW,2022,TV-MA,38,"['action', 'crime', 'thriller', 'drama']",1,7.5,51,7.027,7
ts325756,SHOW,2022,TV-MA,37,['documentation'],1,6.6,474,2.764,6
ts273245,SHOW,2021,TV-14,25,"['comedy', 'family']",1,4.1,1853,5.64,7.5
ts287703,SHOW,2021,TV-14,69,['drama'],1,7.8,1101,9.07,7.6
ts289364,SHOW,2021,TV-14,32,['documentation'],1,6.3,266,4.257,6.3
ts301609,SHOW,2021,TV-MA,56,"['romance', 'reality']",1,6.1,425,5.109,6.4
ts297065,SHOW,2021,TV-MA,30,['reality'],1,5.8,680,6.217,5.5
ts304709,SHOW,2021,TV-PG,38,['reality'],1,6.9,651,5.274,8
ts273318,SHOW,2021,TV-PG,24,"['drama', 'comedy', 'action', 'family', 'music']",1,6.9,3301,9.488,7.8
ts329882,SHOW,2022,TV-Y,30,"['drama', 'family', 'music']",1,5.9,110,26.996,8
ts317144,SHOW,2021,TV-MA,19,"['comedy', 'animation']",1,5.2,496,7.408,7.7
ts282155,SHOW,2021,TV-MA,24,"['scifi', 'action', 'comedy', 'drama', 'fantasy']",1,5.6,1270,7.106,7.6
ts285469,SHOW,2021,TV-G,19,"['animation', 'documentation']",1,6.8,445,1.4,8.8
ts272515,SHOW,2021,TV-MA,32,"['action', 'drama', 'crime', 'thriller']",1,6.1,659,5.143,7
ts299485,SHOW,2021,TV-Y7,31,"['comedy', 'family', 'fantasy', 'animation', 'action']",1,7.3,1193,15.774,7.7
ts288540,SHOW,2021,TV-MA,59,"['drama', 'thriller', 'crime']",1,7.2,8668,4.004,6.8
ts313902,SHOW,2021,TV-MA,37,"['comedy', 'documentation']",1,5.5,83,1.709,3
ts287149,SHOW,2022,TV-MA,32,['reality'],1,2.3,2860,1.4,5
ts316965,SHOW,2021,TV-Y,28,"['animation', 'comedy', 'family', 'fantasy']",3,4.7,223,5.089,8
ts297763,SHOW,2021,TV-14,44,"['documentation', 'crime']",1,6.8,1009,11.334,7
ts300274,SHOW,2021,TV-MA,23,['reality'],1,5.2,1055,4.166,6.6
ts299321,SHOW,2021,TV-Y7,22,"['comedy', 'family', 'fantasy', 'scifi', 'animation', 'action']",1,7.2,560,16,7.5
ts288997,SHOW,2021,TV-PG,52,['documentation'],1,6.8,697,1.4,8.7
ts306135,SHOW,2021,TV-MA,39,"['documentation', 'crime', 'thriller']",1,6.7,232,2.823,6.6
ts289757,SHOW,2021,TV-MA,52,"['documentation', 'crime']",1,7.2,934,2.376,7
ts309676,SHOW,2021,TV-PG,35,['reality'],2,6.7,1278,5.156,7.4
ts311958,SHOW,2021,TV-14,63,['reality'],1,7.5,218,6.006,8
ts288064,SHOW,2021,TV-MA,47,"['drama', 'history', 'crime']",1,7.1,1108,25.66,7.7
ts287941,SHOW,2021,TV-14,70,"['comedy', 'family', 'drama', 'sport']",1,1.8,27484,3.427,8
ts283639,SHOW,2021,TV-MA,30,"['comedy', 'drama']",1,8,6379,3.979,8.7
ts311915,SHOW,2022,TV-MA,39,"['drama', 'comedy', 'music', 'romance', 'family']",2,6.2,2122,170.773,7.4
ts257315,SHOW,2021,TV-Y,11,"['animation', 'comedy', 'family']",2,6.2,134,14.657,6.9
ts287741,SHOW,2021,TV-PG,25,"['documentation', 'reality']",1,6.2,603,1.4,7.7
ts304690,SHOW,2021,TV-MA,67,"['action', 'crime', 'drama', 'romance']",1,7.4,65,2.183,7
ts314963,SHOW,2021,TV-PG,35,['reality'],1,5.7,76,1.61,6
ts307981,SHOW,2021,TV-G,26,"['scifi', 'family', 'fantasy', 'comedy']",1,6.2,338,17.563,6.8
ts288545,SHOW,2021,TV-Y7,5,"['family', 'music', 'animation', 'comedy']",1,3.4,674,2.522,8
ts61384,SHOW,2021,TV-PG,70,"['reality', 'romance', 'documentation']",1,7.5,281,2.859,5
ts296179,SHOW,2021,TV-MA,32,['comedy'],1,5.6,373,51.527,7.2
ts273275,SHOW,2021,TV-G,40,['reality'],1,5.1,433,3.157,10
ts320407,SHOW,2021,TV-PG,33,"['reality', 'romance']",2,7.9,97,4.84,8
ts293346,SHOW,2022,TV-MA,47,"['documentation', 'sport']",1,5.9,402,4.274,5.7
ts285471,SHOW,2021,TV-MA,32,"['comedy', 'reality']",1,4.9,85,0.6,10
ts283614,SHOW,2021,TV-14,33,"['reality', 'horror']",1,5.3,572,38.749,7.4
ts285470,SHOW,2021,TV-PG,27,"['reality', 'family']",1,4.9,117,1.4,8.7
ts296201,SHOW,2021,TV-MA,49,"['crime', 'documentation']",1,5.9,2088,4.902,6.4
ts282876,SHOW,2021,TV-14,38,"['documentation', 'crime']",1,6.9,658,1.785,8
ts331449,SHOW,2022,TV-14,61,"['documentation', 'crime']",1,6.3,193,6.837,5
ts287729,SHOW,2021,TV-MA,51,"['drama', 'documentation']",1,8.3,2323,2.433,9
ts267062,SHOW,2021,TV-MA,38,['drama'],1,5.5,263,12.93,7.9
ts288832,SHOW,2021,TV-Y7,15,"['comedy', 'family', 'animation']",1,7,204,5.429,8.2
